num,ID,role,org_lon,org_lat,des_lon,des_lat,rider_type,duration,cost
5995,8960,R,104.048576,30.73341,104.072,30.65832,2,26.75,26.5522
5996,8962,R,104.167953,30.615019,104.10976,30.72186,2,40.6,37.6045
5997,8963,R,104.048897,30.7554,104.06764,30.70276,2,18.933333333333334,20.3183
5998,8964,R,104.10367,30.68337,104.12165,30.6456,2,14.033333333333333,16.4081
5999,8967,R,104.059921,30.720963,104.0385,30.689090000000004,3,12.666666666666666,15.3099
6000,8968,R,104.09523,30.683731,104.17032,30.62019,3,31.183333333333334,30.0862
6001,8970,R,104.073868,30.693655,104.192,30.72876,3,36.983333333333334,34.7127
6002,8971,R,104.06355,30.6296,103.95749,30.76185,3,55.28333333333333,49.3218
6003,8972,R,104.07736,30.62331,104.07792,30.677,3,18.466666666666665,19.9459
6004,8974,R,104.10814,30.68848,104.02973,30.65103,3,26.55,26.3869
6005,8975,R,103.99625,30.70942,104.07938,30.65806,2,30.283333333333335,29.3756
6006,8976,R,104.08459,30.76279000000001,104.08511,30.68237,2,27.666666666666668,27.2875
6007,8978,R,104.064866,30.710514,104.07908,30.61652,3,32.61666666666667,31.2319
6008,8979,R,104.07694,30.6724,104.12283,30.645940000000003,2,16.35,18.2511
6009,8980,R,103.992251,30.706344,104.14315,30.62743,2,52.266666666666666,46.9183
6010,8982,R,104.05742,30.65463,103.80765,30.68616,3,74.71666666666667,64.83529999999999
6011,8983,R,104.13469,30.610840000000003,104.12145,30.66964,2,20.6,21.6483
6012,8984,R,104.0275,30.79655,104.19079,30.6672,4,65.68333333333334,57.6229
6013,8985,R,104.04717,30.68158,104.00578,30.69977,3,13.75,16.1782
6014,8987,R,104.01953,30.57548,104.07243,30.66043,2,33.166666666666664,31.6689
6015,8988,R,104.11646,30.67732,104.07775,30.65331,2,14.116666666666667,16.4746
6016,8990,R,104.164444,30.79166,104.05567,30.67106,4,52.516666666666666,47.1102
6017,8994,R,104.034195,30.704569,104.05618,30.66765,2,14.266666666666667,16.5905
6018,8995,R,104.128777,30.661026,104.07141,30.66286,2,16.983333333333334,18.7622
6019,8999,R,104.011348,30.741744,104.141627,30.628662,2,54.78333333333333,48.919
6020,9000,R,104.10514,30.679990000000004,104.16507,30.60769,4,30.55,29.5884
6021,9001,R,104.190338,30.703619,104.099459,30.653422,2,31.966666666666665,30.7113
6022,9003,R,104.07882,30.71346,104.06938,30.67885,2,12.233333333333333,14.9622
6023,9004,R,103.995918,30.757523,104.02346,30.66719,2,32.13333333333333,30.8481
6024,9005,R,104.08382,30.639540000000004,104.06825,30.67218,2,12.133333333333333,14.89
6025,9009,R,104.09033,30.69357,104.1438,30.73727,3,21.816666666666666,22.6192
6026,9010,R,104.1068,30.71843,104.17895,30.71236,3,21.45,22.3171
6027,9012,R,103.96595,30.628290000000003,104.11221,30.68733,2,47.833333333333336,43.371
6028,9013,R,104.188507,30.702215,104.06384,30.65798,2,39.916666666666664,37.0535
6029,9014,R,103.999001,30.71921,104.15183,30.74553,3,46.1,41.9954
6030,9015,R,104.05439,30.60453,104.06321,30.67018,2,22.733333333333334,23.3507
6031,9016,R,104.05421,30.55256,104.05638,30.67902,2,43.516666666666666,39.9358
6032,9021,R,104.05674,30.67328,104.08876,30.647990000000004,2,12.866666666666667,15.4695
6033,9022,R,104.08491,30.693990000000003,104.12478,30.663290000000003,2,15.833333333333334,17.8407
6034,9023,R,104.143034,30.636594,104.11017,30.67216,3,15.633333333333333,17.677300000000002
6035,9024,R,104.099075,30.770329,104.0257,30.69322,2,34.28333333333333,32.56
6036,9026,R,104.07973,30.59613,104.06736,30.66345,2,23.45,23.9188
6037,9029,R,104.08505,30.646590000000003,104.143852,30.735087,3,35.06666666666667,33.1927
6038,9031,R,103.957832,30.683081,104.06667,30.69494000000001,2,32.46666666666667,31.1103
6039,9032,R,104.08895,30.68552,104.03227,30.65155,3,20.45,21.5191
6040,9033,R,104.037415,30.551666,104.09102,30.66157,2,41.016666666666666,37.937
6041,9035,R,104.06307,30.688540000000003,104.02722,30.7452,3,22.183333333333334,22.9137
6042,9036,R,104.10916,30.6782,104.16419,30.68161,4,16.316666666666666,18.232100000000003
6043,9037,R,104.15295,30.68226,104.10473,30.72083,2,19.483333333333334,20.7515
6044,9038,R,104.15002,30.75255,104.118,30.70539,4,18.783333333333335,20.1967
6045,9039,R,104.05509,30.67411,103.88243,30.79518,2,65.91666666666667,57.8034
6046,9040,R,104.046394,30.716425,104.09734,30.67463,2,20.833333333333332,21.8288
6047,9041,R,104.09754,30.674190000000007,104.08248,30.63116,3,15.45,17.5405
6048,9042,R,104.06924,30.65646,104.04195,30.59057,3,24.066666666666666,24.4109
6049,9043,R,104.04904,30.71366,104.088439,30.755491,4,18.516666666666666,19.9801
6050,9049,R,104.141215,30.607932,104.10976,30.72186,2,40.3,37.3594
6051,9052,R,104.047272,30.702374,103.96313,30.73001,3,26.65,26.4667
6052,9053,R,104.03889,30.70447,104.11038,30.67337,3,23.7,24.1221
6053,9054,R,104.12011,30.65877,104.07673,30.67234,3,13.65,16.1041
6054,9055,R,104.04308,30.7081,104.02881,30.6586,3,17.55,19.2068
6055,9056,R,104.05581,30.54926,104.059761,30.676029,4,43.63333333333333,40.0289
6056,9057,R,104.05581,30.54926,104.059761,30.676029,4,43.63333333333333,40.0289
6057,9060,R,104.05147,30.76628,104.06446,30.710949,2,19.416666666666668,20.7021
6058,9063,R,103.988403,30.71426,104.05624,30.72293,2,20.283333333333335,21.3918
6059,9064,R,103.99376,30.710790000000006,104.08417,30.67243,2,29.833333333333332,29.0089
6060,9065,R,104.15554,30.647829,104.11184,30.66374,2,14.033333333333333,16.41
6061,9066,R,104.03374,30.74854,104.06528,30.66852,2,29.066666666666666,28.4047
6062,9067,R,104.0463,30.71477,104.094564,30.645033,2,27.916666666666668,27.4889
6063,9068,R,104.149254,30.655729,104.07822,30.665340000000004,2,21.283333333333335,22.1879
6064,9069,R,104.053861,30.706349,104.077779,30.66726,2,15.2,17.3296
6065,9070,R,104.05452,30.674122,104.03267,30.62309,2,18.716666666666665,20.1359
6066,9071,R,104.03008,30.64255,104.07285,30.66758,2,15.3,17.4208
6067,9072,R,104.11001,30.6863,104.08518,30.65796,2,12.2,14.9451
6068,9073,R,104.008232,30.699081,104.05796,30.67387,3,17.083333333333332,18.8344
6069,9074,R,104.040794,30.798382,104.06094,30.6717,2,44.0,40.3158
6070,9075,R,104.06413,30.63347000000001,104.05756,30.67021,3,12.783333333333333,15.4087
6071,9076,R,104.047,30.69039,104.03213,30.65106,3,14.233333333333333,16.5582
6072,9077,R,104.10894,30.6875,104.04033,30.67258,2,20.933333333333334,21.9162
6073,9078,R,104.0704,30.759823,104.09581,30.67929,2,28.716666666666665,28.1159
6074,9080,R,104.148804,30.652321,104.09662,30.66205,2,15.8,17.8141
6075,9082,R,104.116419,30.624904,104.10437,30.66956,2,15.766666666666667,17.7894
6076,9083,R,104.038474,30.678159,104.09154,30.66324,3,16.516666666666666,18.3879
6077,9084,R,104.09182,30.657192,103.95502,30.57459,2,49.483333333333334,44.6991
6078,9086,R,104.265137,30.726807,104.07908,30.69221,2,56.31666666666667,50.1502
6079,9087,R,104.03833,30.684890000000006,104.09864,30.68115,2,17.883333333333333,19.4804
6080,9088,R,103.99376,30.66653,104.05209,30.65626,2,17.616666666666667,19.2657
6081,9089,R,104.128874,30.638588,104.05559,30.69405,2,28.883333333333333,28.2584
6082,9090,R,104.164149,30.696381,103.92714,30.7403,4,71.73333333333333,62.4451
6083,9091,R,104.139908,30.68804,104.04874,30.70737,2,27.783333333333335,27.3749
6084,9092,R,104.139908,30.68804,104.04874,30.70737,2,27.783333333333335,27.3749
6085,9093,R,104.100403,30.607731,104.11259,30.76179,3,53.13333333333333,47.6099
6086,9094,R,103.9991,30.70546,104.08511,30.68237,2,26.666666666666668,26.48
6087,9095,R,103.997246,30.660868,104.075698,30.695897,2,26.15,26.0791
6088,9096,R,104.061478,30.671228000000006,104.02339,30.65633,3,12.383333333333333,15.0838
6089,9098,R,104.09474,30.61451,104.05567,30.67106,3,22.633333333333333,23.2671
6090,9099,R,104.099533,30.653297,104.11249,30.71422,3,21.3,22.2088
6091,9100,R,104.17473,30.69708,104.01458,30.70463,2,47.45,43.0765
6092,9102,R,104.082428,30.614759000000006,104.06106,30.68198,2,23.983333333333334,24.3387
6093,9103,R,103.98768,30.67722,104.05725,30.65713,2,21.716666666666665,22.5356
6094,9104,R,104.10728,30.67029,104.06061,30.657290000000003,2,14.516666666666667,16.7881
6095,9105,R,104.06049,30.610940000000006,104.05513,30.656,2,15.583333333333334,17.6393
6096,9106,R,104.06012,30.722259,104.158711,30.78858,3,37.016666666666666,34.750699999999995
6097,9107,R,104.0265,30.706190000000007,104.04145,30.65135,2,19.383333333333333,20.6698
6098,9108,R,104.15481,30.62921,104.036744,30.711896000000007,2,45.06666666666667,41.167
6099,9112,R,104.09457,30.71695,104.0405,30.7406,3,17.933333333333334,19.5222
6100,9114,R,104.09541,30.70313,104.10182,30.74785,3,15.5,17.5747
6101,9115,R,103.96497,30.69342,104.05792,30.64381,4,32.38333333333333,31.0419
6102,9116,R,104.085017,30.690259,104.11306,30.657059000000004,2,14.116666666666667,16.468899999999998
6103,9117,R,104.05384,30.65745,103.99175,30.66741,3,18.683333333333334,20.1207
6104,9118,R,104.11242,30.71528,104.06935,30.77065,2,22.916666666666668,23.491300000000003
6105,9119,R,104.13963,30.644140000000004,104.02662,30.65041,3,33.516666666666666,31.9577
6106,9120,R,104.05202,30.70699,104.06397,30.6549,2,18.266666666666666,19.7806
6107,9121,R,104.09013,30.70491,104.129666,30.764425,3,23.583333333333332,24.0214
6108,9122,R,104.16294,30.7014,104.04808,30.69204,2,34.13333333333333,32.446
6109,9124,R,104.04553,30.68301,104.11302,30.67178,3,20.333333333333332,21.4374
6110,9126,R,104.083715,30.598696,104.04907,30.69187,2,33.666666666666664,32.0679
6111,9127,R,104.00298,30.70168,104.09049,30.75784,4,32.3,30.9811
6112,9128,R,104.090427,30.754673,104.06799,30.69441,2,21.766666666666666,22.5774
6113,9129,R,104.10532,30.68006,104.06667,30.69494000000001,2,12.533333333333333,15.2016
6114,9131,R,104.16419,30.69627,104.07481,30.645090000000003,2,31.783333333333335,30.565
6115,9132,R,104.16419,30.69627,104.07481,30.645090000000003,2,31.783333333333335,30.565
6116,9133,R,104.110947,30.668139,104.11688,30.61073,2,19.833333333333332,21.0289
6117,9134,R,104.05368,30.694071,104.09418,30.66101,3,16.516666666666666,18.3898
6118,9135,R,104.05368,30.694071,104.09418,30.66101,3,16.516666666666666,18.3898
6119,9136,R,103.95612,30.69542,104.07318,30.70213,2,34.71666666666667,32.9058
6120,9137,R,103.95612,30.69542,104.07318,30.70213,2,34.71666666666667,32.9058
6121,9140,R,104.158417,30.706341,104.10801,30.71493,2,15.2,17.333399999999997
6122,9141,R,104.10614,30.66043,104.14087,30.60893,3,20.483333333333334,21.5514
6123,9142,R,104.063286,30.775928000000004,104.03023,30.64811,3,45.05,41.1613
6124,9143,R,104.03158,30.66252,104.07366,30.66895,2,12.65,15.2966
6125,9144,R,103.973,30.67187,104.0597,30.67511,4,25.683333333333334,25.6991
6126,9146,R,104.04793,30.71687,104.06152,30.642740000000003,2,25.816666666666666,25.8112
6127,9148,R,104.152122,30.752298,104.05864,30.57568,2,66.78333333333333,58.4988
6128,9149,R,104.20472,30.572042,104.06938,30.67885,2,54.38333333333333,48.5998
6129,9152,R,104.045448,30.764402,104.0714,30.66054,2,36.55,34.376400000000004
6130,9153,R,103.985085,30.671001,104.04827,30.667720000000006,2,18.733333333333334,20.153
6131,9154,R,104.09089,30.65572,104.14476,30.75222,4,36.833333333333336,34.5987
6132,9155,R,104.05554,30.67363,104.04855,30.63628,2,13.016666666666667,15.5892
6133,9156,R,104.09185,30.70718,104.04914,30.71367,3,12.833333333333334,15.441
6134,9163,R,104.12002,30.6587,104.05659,30.64141,3,19.7,20.9206
6135,9164,R,104.13674,30.60198,104.03227,30.65155,4,35.31666666666667,33.3941
6136,9166,R,104.02215,30.56454,104.04575,30.704190000000004,2,48.56666666666667,43.9581
6137,9167,R,104.045609,30.731361,104.00701,30.70114,4,15.433333333333334,17.5253
6138,9168,R,104.09502,30.68034,104.056291,30.650278000000004,3,15.433333333333334,17.523400000000002
6139,9174,R,104.06222,30.72693,104.03886,30.68921,3,14.7,16.9363
6140,9176,R,104.05323,30.652929,104.09856,30.68034,2,16.4,18.2891
6141,9177,R,104.09723,30.65447,104.07687,30.72265100000001,3,24.216666666666665,24.5325
6142,9178,R,104.111122,30.675932,104.05082,30.77233,4,37.666666666666664,35.2599
6143,9179,R,104.143158,30.643293,104.10849,30.67452,3,14.85,17.0579
6144,9182,R,104.04657,30.71702,104.04904,30.682240000000004,2,11.983333333333333,14.7684
6145,9187,R,104.03262,30.6836,104.109415,30.674938,3,22.916666666666668,23.4951
6146,9188,R,104.05673,30.67681,104.1438,30.73727,4,33.11666666666667,31.6271
6147,9189,R,104.05898,30.65962,104.11656,30.55682,3,39.266666666666666,36.5424
6148,9190,R,104.11218,30.71259,104.07198,30.70771,2,12.0,14.7855
6149,9191,R,104.048019,30.711431,104.07999,30.6589,2,20.4,21.483
6150,9192,R,104.06675,30.746088,104.06609,30.702790000000004,2,14.9,17.092100000000002
6151,9193,R,104.05112,30.630009,104.09154,30.663241,3,16.55,18.4107
6152,9194,R,104.0573,30.69394,104.0761,30.80296,3,37.916666666666664,35.468900000000005
6153,9195,R,104.05183,30.5557,104.0853,30.65792,2,36.55,34.3669
6154,9196,R,104.06079,30.65676,103.99981,30.664040000000004,3,18.216666666666665,19.7445
6155,9197,R,104.09022,30.61251,104.07757,30.659340000000004,2,16.533333333333335,18.4031
6156,9198,R,104.10709,30.714239000000006,104.173041,30.683349,3,22.216666666666665,22.9346
6157,9201,R,104.06844,30.71757,104.08925,30.67469,2,15.983333333333333,17.9604
6158,9202,R,104.04702,30.71082,104.00814,30.67891,2,15.9,17.892
6159,9207,R,104.11135,30.67543,104.0659,30.64612,2,16.816666666666666,18.6197
6160,9208,R,104.11089,30.66202,104.06984,30.7119,2,21.016666666666666,21.9827
6161,9209,R,103.98597,30.731684,104.05317,30.70951,3,21.283333333333335,22.1936
6162,9213,R,104.115578,30.700861,104.01569,30.69203,2,29.716666666666665,28.9139
6163,9216,R,104.138191,30.67276,104.05396,30.64452,3,26.75,26.5579
6164,9217,R,104.04832,30.70784,104.1092,30.67545,3,21.183333333333334,22.1062
6165,9218,R,104.10585,30.62974,104.11875,30.67167,4,14.916666666666666,17.1111
6166,9220,R,103.99614,30.737987,104.08234,30.66495,2,35.8,33.7779
6167,9221,R,104.11777,30.62383,104.07996,30.67595,4,21.133333333333333,22.072
6168,9222,R,104.096784,30.662853,104.07186,30.590840000000004,3,25.85,25.8359
6169,9223,R,104.03634,30.659340000000004,104.11437,30.7005,3,27.083333333333332,26.8201
6170,9224,R,104.080711,30.66193,104.1438,30.73727,3,31.95,30.698
6171,9226,R,103.98003,30.72031,104.0545,30.66599,2,28.9,28.2622
6172,9227,R,104.121825,30.719128,103.99429,30.70002,4,38.3,35.7691
6173,9231,R,104.10141,30.6685,104.16738,30.68412,3,20.25,21.3614
6174,9234,R,104.108768,30.72489,104.15015,30.76233,3,17.766666666666666,19.3816
6175,9235,R,104.03781,30.68512,104.05373,30.65228,4,12.233333333333333,14.9717
6176,9236,R,104.031237,30.742136,104.06616,30.70986,2,15.166666666666666,17.3049
6177,9238,R,104.115402,30.714161,104.073585,30.696197,2,13.816666666666666,16.237099999999998
6178,9239,R,104.02634,30.705871,104.106011,30.716251,2,23.833333333333332,24.2266
6179,9240,R,104.02818,30.62671,104.0574,30.67332,3,18.216666666666665,19.7445
6180,9241,R,104.06974,30.695017,104.15436,30.65076,3,29.316666666666666,28.5947
6181,9242,R,104.12156,30.76746,104.07638,30.67235,3,35.35,33.415
6182,9243,R,104.0908,30.54735,104.0612,30.68195,2,47.13333333333333,42.8238
6183,9244,R,104.114441,30.590084,104.04907,30.69187,2,40.016666666666666,37.139
6184,9245,R,104.101639,30.760181,104.07981,30.70055,2,21.5,22.3684
6185,9246,R,104.129601,30.7139,104.03301,30.7523,4,31.483333333333334,30.3237
6186,9248,R,104.099762,30.709126,104.078335,30.616534,3,32.483333333333334,31.1293
6187,9250,R,104.11452,30.70248,104.1054,30.66753,2,12.316666666666666,15.0363
6188,9251,R,104.09681,30.58773,104.07722,30.66474,2,27.116666666666667,26.8505
6189,9253,R,103.993942,30.667564,104.06516,30.70387,2,24.5,24.7529
6190,9259,R,104.041611,30.760590000000004,103.96176,30.67672,2,37.3,34.9654
6191,9260,R,104.10949,30.670347,103.921543,30.674277000000004,2,55.65,49.6106
6192,9261,R,104.09191,30.66146,103.97317,30.66902,3,35.233333333333334,33.327600000000004
6193,9262,R,104.11697,30.7626,104.11203,30.66849,3,32.416666666666664,31.0723
6194,9265,R,104.07748,30.67441,104.04504,30.62341,2,20.0,21.1657
6195,9266,R,104.11083,30.671989,104.03104,30.68197,2,23.866666666666667,24.2456
6196,9268,R,104.174537,30.701551,104.01371,30.70523,2,47.6,43.1924
6197,9270,R,104.094085,30.659796000000004,104.141627,30.628662,2,17.683333333333334,19.317
6198,9271,R,104.103981,30.671,103.95201,30.726740000000003,3,48.88333333333333,44.2184
6199,9273,R,104.07483,30.61205,104.06248,30.65631,2,15.65,17.7001
6200,9274,R,104.04665,30.71703,104.11734,30.7445,2,22.95,23.5141
6201,9275,R,103.97197,30.67191,104.07897,30.63784,2,33.766666666666666,32.1553
6202,9276,R,104.15041,30.60049,104.07237,30.65707,2,30.216666666666665,29.3167
6203,9277,R,103.976028,30.562277,104.05855,30.65861,2,41.18333333333333,38.07
6204,9278,R,104.07596,30.67418,104.10731,30.64117,2,14.666666666666666,16.9059
6205,9281,R,104.10896,30.67068,103.99484,30.65151,4,34.416666666666664,32.6702
6206,9282,R,104.00179,30.62883,104.07105,30.66449,2,23.9,24.2722
6207,9284,R,104.10014,30.68321,104.10571,30.64512,2,13.2,15.7431
6208,9287,R,104.07972,30.668062,104.14637,30.73269,3,29.716666666666665,28.9234
6209,9288,R,104.078857,30.671453000000003,104.04976,30.631090000000004,2,16.333333333333332,18.2435
6210,9289,R,104.09399,30.65981,104.141627,30.628662,2,17.716666666666665,19.3379
6211,9290,R,103.98065,30.71631,104.04281,30.68623,2,21.1,22.0435
6212,9291,R,104.059753,30.767569,104.04947,30.72702,3,14.283333333333333,16.5981
6213,9293,R,104.03334,30.70331,104.071503,30.688696000000004,2,12.35,15.0648
6214,9294,R,104.16292,30.70143,104.11654,30.67711,4,16.066666666666666,18.0288
6215,9295,R,104.128876,30.713497,104.06077,30.66158,2,26.933333333333334,26.6947
6216,9296,R,103.964783,30.689281,104.04907,30.69187,2,24.95,25.1196
6217,9299,R,104.111206,30.731882,104.07722,30.66474,2,25.2,25.3115
6218,9300,R,104.06306,30.68823,104.10955,30.67234,3,14.8,17.0161
6219,9301,R,104.024368,30.777536,104.06055,30.66979000000001,2,38.583333333333336,36.0009
6220,9302,R,103.934968,30.561463,104.08281,30.66618,2,56.7,50.458
6221,9303,R,104.11387,30.66936,104.07193,30.655490000000004,2,13.3,15.8153
6222,9304,R,104.01784,30.76384,104.05514,30.65601,2,38.71666666666667,36.0959
6223,9305,R,104.154976,30.629051,104.07549,30.7027,4,34.583333333333336,32.7994
6224,9306,R,104.04947,30.72905,104.013404,30.705894,2,13.316666666666666,15.8267
6225,9307,R,104.10663,30.66913,104.00999,30.63441,2,31.0,29.9437
6226,9308,R,104.027626,30.727989,104.07504,30.72356,3,14.1,16.4594
6227,9310,R,104.034065,30.639585,104.11438,30.71178,3,34.38333333333333,32.6417
6228,9311,R,103.98388,30.67723,104.06042,30.65939,2,23.466666666666665,23.9321
6229,9313,R,104.10979,30.68249,104.08021,30.65619,2,12.583333333333334,15.2491
6230,9314,R,104.04664,30.71704,104.0721,30.67516,2,16.25,18.1789
6231,9318,R,104.10005,30.68325,104.11484,30.62747,2,19.683333333333334,20.913
6232,9320,R,104.160393,30.683821,104.0736,30.69725,2,26.1,26.0278
6233,9322,R,104.123959,30.73682,104.07908,30.69221,2,20.283333333333335,21.3975
6234,9323,R,104.163189,30.694141,104.03261,30.670240000000003,2,39.5,36.7324
6235,9326,R,104.10653,30.622090000000004,104.111713,30.668368,3,16.0,17.968
6236,9329,R,104.0855,30.6407,104.02468,30.670311,2,20.683333333333334,21.711
6237,9330,R,104.043686,30.683046,104.056038,30.608315,3,25.966666666666665,25.9309
6238,9331,R,104.10264,30.6434,104.03375,30.69448,2,26.916666666666668,26.6852
6239,9333,R,104.07538,30.61458,104.06158,30.67761,4,22.066666666666666,22.8149
6240,9335,R,104.078918,30.712223,103.99048,30.715290000000003,4,26.183333333333334,26.0981
6241,9336,R,104.1011,30.71392,104.11018,30.67192,3,14.7,16.9325
6242,9337,R,104.173363,30.623171000000006,104.07486,30.65788,2,31.516666666666666,30.3522
6243,9338,R,104.054703,30.65383,104.03792,30.55558,3,34.166666666666664,32.4745
6244,9339,R,104.08289,30.68461,104.08451,30.53704,3,50.78333333333333,45.7308
6245,9340,R,104.052353,30.667576,104.08591,30.69191,3,12.983333333333333,15.5664
6246,9341,R,103.92807,30.737990000000003,104.07481,30.645090000000003,2,53.916666666666664,48.235
6247,9342,R,104.0971,30.66304,104.1599,30.68388,3,19.916666666666668,21.0992
6248,9343,R,104.05979,30.66412,104.01931,30.66212,3,12.0,14.7779
6249,9345,R,104.02478,30.64586,104.073914,30.695676,2,22.483333333333334,23.1417
6250,9347,R,104.04701,30.72748,104.07988,30.63553,2,33.1,31.6195
6251,9348,R,104.073448,30.704353,104.1068,30.61903,2,30.966666666666665,29.9228
6252,9349,R,104.073448,30.704353,104.1068,30.61903,2,30.966666666666665,29.9228
6253,9350,R,104.07342,30.67901,104.13344,30.59879,3,32.833333333333336,31.4029
6254,9352,R,104.07176,30.622940000000003,104.06158,30.67761,3,19.05,20.4057
6255,9353,R,104.17333,30.69939,104.113082,30.647597,2,25.2,25.321
6256,9354,R,104.081062,30.671631,104.02607,30.69866,2,18.733333333333334,20.1606
6257,9355,R,104.091202,30.70697,104.08173,30.67074,3,12.766666666666667,15.3973
6258,9361,R,104.033852,30.801788,104.08229,30.7041,2,36.53333333333333,34.3631
6259,9362,R,104.12192,30.70809,104.07318,30.70213,2,14.566666666666666,16.8242
6260,9363,R,104.12192,30.70809,104.07318,30.70213,2,14.566666666666666,16.8242
6261,9364,R,104.016243,30.695482,104.04977,30.72752,3,14.816666666666666,17.0351
6262,9366,R,104.036079,30.745758,104.069161,30.67178,2,27.266666666666666,26.9664
6263,9368,R,104.04656,30.71479,104.040586,30.666127000000003,2,16.833333333333332,18.6387
6264,9371,R,104.051864,30.708959000000004,104.074395,30.640454,2,24.5,24.7529
6265,9372,R,104.09882,30.66771,104.05624,30.64184,3,15.433333333333334,17.5158
6266,9373,R,104.07226,30.67957,104.15414,30.70708,3,26.016666666666666,25.9613
6267,9374,R,104.15316,30.647287,104.11523,30.68068,2,16.066666666666666,18.0212
6268,9375,R,103.98613,30.67592,104.04063,30.650170000000006,2,18.4,19.8889
6269,9376,R,104.027872,30.700946,104.05563,30.67124,3,13.1,15.6652
6270,9378,R,104.05906,30.66988,103.94621,30.68357,3,33.733333333333334,32.1192
6271,9382,R,104.10165,30.6305,104.13069,30.71818,3,31.366666666666667,30.2382
6272,9384,R,104.105347,30.684616,104.03227,30.65155,4,24.433333333333334,24.7054
6273,9385,R,104.076773,30.674514,104.11398,30.71113,4,16.733333333333334,18.5532
6274,9386,R,104.04937,30.67747,103.993039,30.760441,3,33.05,31.5853
6275,9387,R,104.10337,30.68086,104.019732,30.688965000000003,2,24.9,25.0797
6276,9388,R,104.030968,30.757219,104.10829,30.72055,2,26.116666666666667,26.0468
6277,9389,R,104.077377,30.723272,104.037,30.719240000000006,2,12.016666666666667,14.7969
6278,9390,R,104.0945,30.71236,104.0257,30.74796,4,23.75,24.1582
6279,9392,R,104.08816,30.75575,104.03069,30.681420000000006,2,30.716666666666665,29.7119
6280,9393,R,104.10438,30.646,104.11464,30.68033,4,12.183333333333334,14.9337
6281,9394,R,104.07759,30.67452,104.06544,30.58126,2,32.28333333333333,30.9735
6282,9395,R,104.0832,30.754231,104.07318,30.70213,2,18.166666666666668,19.7027
6283,9397,R,103.982364,30.711039000000003,104.141627,30.628662,2,55.0,49.1014
6284,9398,R,103.981956,30.703938,104.08511,30.68237,2,31.416666666666668,30.2705
6285,9400,R,104.14072,30.599090000000004,104.07266,30.65641,2,28.2,27.7055
6286,9401,R,104.06967,30.64853,104.02348,30.66093,3,14.316666666666666,16.6323
6287,9402,R,104.03777,30.67022,104.11008,30.6821,3,21.783333333333335,22.5888
6288,9404,R,104.062939,30.688485,103.9545,30.68434,3,32.11666666666667,30.8367
6289,9405,R,104.073249,30.69377,104.12859,30.69428,3,16.366666666666667,18.2701
6290,9406,R,104.073249,30.69377,104.12859,30.69428,3,16.366666666666667,18.2701
6291,9408,R,104.09661,30.66231,104.14771,30.6553,3,15.316666666666666,17.424599999999998
6292,9409,R,104.12879,30.7135,104.0844,30.68233,2,16.95,18.7337
6293,9410,R,104.10574,30.68585,104.14315,30.62743,2,22.95,23.5179
6294,9411,R,104.11887,30.70086,104.1032,30.6405,2,21.283333333333335,22.186
6295,9412,R,104.11887,30.70086,104.1032,30.6405,2,21.283333333333335,22.186
6296,9414,R,104.11437,30.69919,104.11734,30.7445,2,15.616666666666667,17.664
6297,9416,R,104.10051,30.6992,103.99893,30.71299,3,30.416666666666668,29.4839
6298,9417,R,103.97848,30.71957,104.08136,30.66669000000001,2,35.46666666666667,33.5062
6299,9419,R,104.02194,30.6996,104.07264,30.70275,2,15.033333333333333,17.2042
6300,9420,R,104.15562,30.62513,104.08647,30.660490000000006,2,23.816666666666666,24.2076
6301,9423,R,104.115211,30.713017,104.013404,30.705894,2,30.216666666666665,29.3186
6302,9424,R,104.11467,30.7134,104.0771,30.68836,2,14.066666666666666,16.4252
6303,9425,R,104.14818,30.75008,104.09299,30.71318,2,20.683333333333334,21.7053
6304,9426,R,104.0946,30.71272,104.08061,30.65877,2,19.016666666666666,20.381
6305,9427,R,104.14134,30.59681,104.123796,30.676055,2,27.75,27.3559
6306,9428,R,104.040352,30.79961,104.01124,30.70223,2,34.6,32.8127
6307,9431,R,104.22716,30.65202,104.075698,30.695897,2,47.3,42.953
6308,9433,R,104.192623,30.810106,104.07217,30.66396,2,61.63333333333333,54.3891
6309,9434,R,104.06025,30.68359,104.09418,30.66101,3,12.683333333333334,15.3327
6310,9436,R,104.07115,30.70998,104.09418,30.66101,3,18.166666666666668,19.7065
6311,9437,R,104.06928,30.71725,104.09831,30.753770000000006,4,15.216666666666667,17.3467
6312,9438,R,104.16906,30.69921,103.99364,30.72813,2,52.85,47.3743
6313,9440,R,104.15726,30.74029,104.07822,30.665340000000004,2,34.81666666666667,32.9875
6314,9441,R,103.99644,30.649420000000006,104.03053,30.7468,4,35.0,33.129999999999995
6315,9443,R,104.16835,30.697859,104.04977,30.727519,4,36.53333333333333,34.359300000000005
6316,9448,R,104.01849,30.6855,104.07681,30.7229,3,21.516666666666666,22.3798
6317,9449,R,104.120087,30.71673,104.09021,30.61982,2,34.5,32.7348
6318,9450,R,104.159294,30.685015000000003,104.09662,30.66205,2,20.15,21.2911
6319,9451,R,104.07684,30.7143,104.17088,30.69336,4,28.733333333333334,28.1387
6320,9452,R,104.073181,30.702129,104.02849,30.64302,3,24.266666666666666,24.5648
6321,9453,R,104.14625,30.59498,104.1146,30.6532,2,22.116666666666667,22.8529
6322,9454,R,104.1111,30.654829,104.143149,30.552081,3,36.6,34.4182
