id,od_num,org_lon,org_lat,des_lon,des_lat,pickup_time,distance,drive_time,org_sta,org_dis,org_time,des_sta,des_dis,des_time,alone_cost,alone_time,departure,Tmax,arrival
169,934,104.11235,30.715443,104.17565,30.78078,31758,12289,1755,38.0,1173.0,1173.0,107.0,3674.0,3674.0,28.5491,1755.0,30558,2632.5,34390.5
170,935,104.02674,30.70355,104.04548,30.644440000000003,27174,8856,1265,10.0,1174.0,1174.0,52.0,732.0,732.0,22.026400000000002,1265.0,25974,1897.5,29071.5
171,944,104.05584,30.66672,103.94683,30.63679,27182,14229,2032,117.0,670.0,670.0,2.0,2137.0,2137.0,32.2351,2032.0,25982,3048.0,30230.0
172,958,104.051445,30.790951,104.06434,30.70836,30397,12045,1720,26.0,3269.0,3269.0,238.0,144.0,144.0,28.0855,1720.0,29197,2580.0,32977.0
173,964,104.171112,30.779335,104.07318,30.70213,29047,16510,2358,107.0,3427.0,3427.0,168.0,858.0,858.0,36.569,2358.0,27847,3537.0,32584.0
174,972,104.039864,30.75066,104.04934,30.71396,27698,5434,776,79.0,2478.0,2478.0,48.0,1305.0,1305.0,15.5246,776.0,26498,1164.0,28862.0
175,975,104.10578,30.68642,104.11584,30.65065,32920,5319,759,50.0,1177.0,1177.0,228.0,611.0,611.0,15.3061,759.0,31720,1138.5,34058.5
176,977,103.99608,30.570632,104.06897,30.66435,29871,16301,2328,283.0,1627.0,1627.0,140.0,521.0,521.0,36.1719,2328.0,28671,3492.0,33363.0
177,980,104.106201,30.71624000000001,104.10976,30.67125,32113,6518,931,38.0,533.0,533.0,88.0,1357.0,1357.0,17.5842,931.0,30913,1396.5,33509.5
178,981,104.04884,30.7595,104.01153,30.70478,27459,9168,1309,186.0,1362.0,1362.0,11.0,320.0,320.0,22.6192,1309.0,26259,1963.5,29422.5
179,983,104.01508,30.76534,104.04672,30.71086,31805,8801,1257,284.0,3693.0,3693.0,92.0,1220.0,1220.0,21.9219,1257.0,30605,1885.5,33690.5
180,988,104.06024,30.67516,104.05348,30.63946,31719,5228,746,234.0,1040.0,1040.0,266.0,737.0,737.0,15.1332,746.0,30519,1119.0,32838.0
181,993,104.062,30.72323,104.08629,30.75557,30160,5564,794,39.0,502.0,502.0,110.0,2353.0,2353.0,15.7716,794.0,28960,1191.0,31351.0
182,994,104.0599,30.6755,103.88714,30.67777,31248,21480,3068,234.0,1098.0,1098.0,45.0,318.0,318.0,46.012,3068.0,30048,4602.0,35850.0
183,995,104.06783,30.68184,104.02422,30.70497,29426,6369,909,165.0,780.0,780.0,11.0,1316.0,1316.0,17.301099999999998,909.0,28226,1363.5,30789.5
184,1000,104.065552,30.595039,104.05563,30.67124,32514,11084,1583,53.0,233.0,233.0,117.0,1047.0,1047.0,26.2596,1583.0,31314,2374.5,34888.5
185,1002,104.15347,30.68194,104.09362,30.69032,28649,7538,1076,184.0,1204.0,1204.0,120.0,175.0,175.0,19.522199999999998,1076.0,27449,1614.0,30263.0
186,1009,104.10973,30.67315,104.02901,30.71397,28501,11640,1662,88.0,1387.0,1387.0,246.0,713.0,713.0,27.316,1662.0,27301,2493.0,30994.0
187,1012,104.07448,30.69469,104.04318,30.73017,31791,6437,919,85.0,130.0,130.0,164.0,1888.0,1888.0,17.430300000000003,919.0,30591,1378.5,33169.5
188,1013,104.155899,30.634165000000007,104.10747,30.68085,28861,9044,1292,18.0,1712.0,1712.0,1.0,1598.0,1598.0,22.3836,1292.0,27661,1938.0,30799.0
189,1015,104.07448,30.69469,104.04318,30.73017,31791,6437,919,85.0,130.0,130.0,164.0,1888.0,1888.0,17.430300000000003,919.0,30591,1378.5,33169.5
190,1020,104.03029,30.74801,104.10652,30.70986,32543,10960,1565,260.0,2719.0,2719.0,38.0,689.0,689.0,26.024,1565.0,31343,2347.5,34890.5
191,1025,104.1187,30.70091,104.17275,30.77103,32507,12158,1736,50.0,1702.0,1702.0,107.0,4518.0,4518.0,28.3002,1736.0,31307,2604.0,35111.0
192,1035,104.092899,30.61605,104.07664,30.67238,28262,8390,1198,33.0,808.0,808.0,234.0,1069.0,1069.0,21.141,1198.0,27062,1797.0,30059.0
193,1045,104.056564,30.671009,103.9887,30.62044,32112,11165,1595,117.0,1094.0,1094.0,242.0,594.0,594.0,26.4135,1595.0,30912,2392.5,34504.5
194,1049,104.09065,30.68226,104.11533,30.59546,31645,12917,1845,157.0,500.0,500.0,206.0,2012.0,2012.0,29.7423,1845.0,30445,2767.5,34412.5
195,1055,104.07524,30.65853,104.16379,30.62844,30755,11840,1691,213.0,916.0,916.0,18.0,2100.0,2100.0,27.696,1691.0,29555,2536.5,33291.5
196,1060,104.021172,30.659668,104.06268,30.66451,28913,5208,744,247.0,1567.0,1567.0,140.0,466.0,466.0,15.0952,744.0,27713,1116.0,30029.0
197,1065,104.06472,30.67227,103.99611,30.738740000000004,31066,12846,1835,234.0,414.0,414.0,68.0,1092.0,1092.0,29.6074,1835.0,29866,2752.5,33818.5
198,1070,104.051603,30.676214,104.10379,30.70527,27835,7728,1104,69.0,1149.0,1149.0,277.0,930.0,930.0,19.883200000000002,1104.0,26635,1656.0,29491.0
199,1073,104.051603,30.676214,104.10379,30.70527,27835,7728,1104,69.0,1149.0,1149.0,277.0,930.0,930.0,19.883200000000002,1104.0,26635,1656.0,29491.0
200,1075,104.00815,30.68347,104.08877,30.68809000000001,27871,10044,1434,98.0,1027.0,1027.0,120.0,740.0,740.0,24.2836,1434.0,26671,2151.0,30022.0
201,1083,104.10381,30.70454,104.088122,30.755922,29857,7678,1096,277.0,899.0,899.0,110.0,2355.0,2355.0,19.7882,1096.0,28657,1644.0,31501.0
202,1086,104.08929,30.75613,104.01568,30.6916,31517,13064,1866,110.0,2371.0,2371.0,263.0,503.0,503.0,30.0216,1866.0,30317,2799.0,34316.0
203,1088,104.09272,30.657601,104.106351,30.72072,32749,9280,1325,275.0,1016.0,1016.0,262.0,713.0,713.0,22.832,1325.0,31549,1987.5,34736.5
204,1092,104.16345,30.69316,104.10756,30.680840000000003,32847,7172,1024,184.0,3100.0,3100.0,1.0,1590.0,1590.0,18.8268,1024.0,31647,1536.0,34383.0
205,1111,104.04047,30.683390000000006,104.15271,30.71963,27750,14901,2128,49.0,901.0,901.0,262.0,5618.0,5618.0,33.5119,2128.0,26550,3192.0,30942.0
206,1112,104.0216,30.65537,104.039251,30.689134000000006,31749,5351,764,134.0,1730.0,1730.0,72.0,1100.0,1100.0,15.366900000000001,764.0,30549,1146.0,32895.0
207,1115,104.096245,30.611542,104.1219,30.70646,27303,14086,2012,127.0,656.0,656.0,50.0,2515.0,2515.0,31.9634,2012.0,26103,3018.0,30321.0
208,1116,104.096245,30.611542,104.1219,30.70646,27303,14086,2012,127.0,656.0,656.0,50.0,2515.0,2515.0,31.9634,2012.0,26103,3018.0,30321.0
209,1136,104.043994,30.764103,104.04024,30.68551,28825,11370,1624,186.0,2035.0,2035.0,69.0,989.0,989.0,26.803,1624.0,27625,2436.0,31261.0
210,1138,104.066803,30.74551,104.08175,30.67082000000001,28736,10955,1565,136.0,1066.0,1066.0,213.0,1085.0,1085.0,26.0145,1565.0,27536,2347.5,31083.5
211,1145,104.111984,30.716051,104.04793,30.71687,31236,7961,1137,38.0,1152.0,1152.0,39.0,1472.0,1472.0,20.3259,1137.0,30036,1705.5,32941.5
212,1152,104.14269,30.60796,104.09477,30.68875,32188,13111,1873,84.0,1311.0,1311.0,120.0,97.0,97.0,30.1109,1873.0,30988,2809.5,34997.5
213,1156,104.092245,30.758354,104.06583,30.70339,28035,8596,1228,110.0,2237.0,2237.0,168.0,411.0,411.0,21.5324,1228.0,26835,1842.0,29877.0
214,1170,104.04657,30.714990000000004,104.04087,30.66687,31445,6991,998,92.0,1305.0,1305.0,281.0,115.0,115.0,18.4829,998.0,30245,1497.0,32942.0
215,1171,104.091079,30.71523,104.07017,30.75983,28462,6950,992,231.0,629.0,629.0,186.0,1293.0,1293.0,18.405,992.0,27262,1488.0,29950.0
216,1184,103.930356,30.562608,104.06667,30.69494000000001,27694,25561,3651,199.0,1287.0,1287.0,7.0,182.0,182.0,53.7659,3651.0,26494,5451.0,33145.0
217,1187,104.076164,30.669943,104.04406,30.716990000000006,32348,7885,1126,213.0,749.0,749.0,92.0,1197.0,1197.0,20.1815,1126.0,31148,1689.0,34037.0
218,1199,104.077156,30.722501,104.01371,30.70523,31160,8270,1181,231.0,1395.0,1395.0,11.0,109.0,109.0,20.913,1181.0,29960,1771.5,32931.5
219,1202,104.10622,30.72137,104.10976,30.67125,29488,7258,1036,262.0,629.0,629.0,88.0,1357.0,1357.0,18.9902,1036.0,28288,1554.0,31042.0
220,1205,104.08299,30.75466,103.96176,30.67672,30677,18812,2687,110.0,2447.0,2447.0,279.0,550.0,550.0,40.9428,2687.0,29477,4030.5,34707.5
221,1207,104.10377,30.64233,104.11051,30.7106,30031,9904,1414,151.0,801.0,801.0,38.0,1016.0,1016.0,24.0176,1414.0,28831,2121.0,32152.0
222,1209,104.113495,30.74217,103.98453,30.68709,31706,17895,2556,114.0,381.0,381.0,15.0,1119.0,1119.0,39.200500000000005,2556.0,30506,3834.0,35540.0
223,1210,104.113495,30.74217,103.98453,30.68709,31706,17895,2556,114.0,381.0,381.0,15.0,1119.0,1119.0,39.200500000000005,2556.0,30506,3834.0,35540.0
224,1216,104.029541,30.754089,104.06152,30.642740000000003,27563,16579,2368,260.0,3513.0,3513.0,75.0,591.0,591.0,36.7001,2368.0,26363,3552.0,31115.0
225,1221,104.071973,30.621708,104.05294,30.67506,28310,8067,1152,21.0,678.0,678.0,69.0,1372.0,1372.0,20.5273,1152.0,27110,1728.0,30038.0
226,1229,104.043875,30.73626,104.04865,30.68345,30338,7656,1093,164.0,1992.0,1992.0,69.0,100.0,100.0,19.7464,1093.0,29138,1639.5,31977.5
227,1233,104.03987,30.7849,104.08018,30.688540000000003,29096,14802,2114,26.0,3676.0,3676.0,124.0,977.0,977.0,33.3238,2114.0,27896,3171.0,32267.0
228,1235,104.090791,30.754535,104.083284,30.705019,31011,7218,1031,110.0,2652.0,2652.0,180.0,61.0,61.0,18.9142,1031.0,29811,1546.5,32557.5
229,1239,104.01992,30.70284,104.04947,30.72702,30025,5069,724,11.0,897.0,897.0,164.0,1207.0,1207.0,14.8311,724.0,28825,1086.0,31111.0
230,1244,104.103546,30.713408,104.075557,30.755478000000004,29976,7005,1000,38.0,61.0,61.0,79.0,2019.0,2019.0,18.5095,1000.0,28776,1500.0,31476.0
231,1245,104.0667,30.75732,104.05804,30.6096,31082,21380,3054,186.0,961.0,961.0,178.0,1238.0,1238.0,45.822,3054.0,29882,4581.0,35663.0
232,1251,104.04018,30.7967,104.10379,30.70527,27378,15398,2199,26.0,4767.0,4767.0,277.0,930.0,930.0,34.456199999999995,2199.0,26178,3298.5,30676.5
233,1255,104.004725,30.699007,104.047524,30.728934,30813,6856,979,263.0,1230.0,1230.0,164.0,1364.0,1364.0,18.226399999999998,979.0,29613,1468.5,32281.5
234,1257,104.094756,30.688419,104.05423,30.67211,29701,5562,794,120.0,143.0,143.0,117.0,1068.0,1068.0,15.767800000000001,794.0,28501,1191.0,30892.0
235,1259,104.0823,30.66598,104.02926,30.65023,31971,6977,996,213.0,732.0,732.0,181.0,1474.0,1474.0,18.4563,996.0,30771,1494.0,33465.0
236,1262,104.0823,30.66598,104.02926,30.65023,31971,6977,996,213.0,732.0,732.0,181.0,1474.0,1474.0,18.4563,996.0,30771,1494.0,33465.0
237,1283,104.090623,30.755929,103.98588,30.68868,27868,16245,2320,110.0,2458.0,2458.0,15.0,1381.0,1381.0,36.0655,2320.0,26668,3480.0,31348.0
238,1284,104.10157,30.67329,104.05713,30.6771,31433,5552,793,88.0,471.0,471.0,243.0,1239.0,1239.0,15.7488,793.0,30233,1189.5,32622.5
239,1297,104.06635,30.76788,104.04793,30.71687,30452,7720,1102,26.0,561.0,561.0,39.0,1472.0,1472.0,19.868000000000002,1102.0,29252,1653.0,32105.0
240,1309,104.08377,30.61155,104.09083,30.655690000000003,28056,6440,920,173.0,1331.0,1331.0,275.0,1103.0,1103.0,17.436,920.0,26856,1380.0,29436.0
241,1311,104.03119,30.70566,104.06531,30.66915,29736,6770,967,92.0,1095.0,1095.0,140.0,382.0,382.0,18.063000000000002,967.0,28536,1450.5,31186.5
242,1313,104.11213,30.66526,104.05502,30.64591,28417,7632,1090,176.0,904.0,904.0,75.0,1469.0,1469.0,19.7008,1090.0,27217,1635.0,30052.0
243,1316,104.00342,30.66682,104.04801,30.65388,30724,5851,835,36.0,1026.0,1026.0,181.0,923.0,923.0,16.3169,835.0,29524,1252.5,31976.5
244,1326,104.11859,30.64455,104.10051,30.67798,29836,5329,761,227.0,87.0,87.0,88.0,1027.0,1027.0,15.325099999999999,761.0,28636,1141.5,30977.5
245,1328,104.034982,30.740781,104.040511,30.663511,27371,11190,1598,260.0,2213.0,2213.0,281.0,375.0,375.0,26.461,1598.0,26171,2397.0,29768.0
246,1330,103.96573,30.67182,104.04279,30.71717,30654,11607,1658,279.0,314.0,314.0,92.0,1105.0,1105.0,27.2533,1658.0,29454,2487.0,33141.0
247,1331,103.923988,30.587774,104.04656,30.67322,28842,19621,2803,61.0,1683.0,1683.0,49.0,810.0,810.0,42.4799,2803.0,27642,4204.5,33046.5
248,1339,104.104074,30.719227000000004,104.08329,30.755454,30562,5838,834,38.0,814.0,814.0,110.0,2332.0,2332.0,16.2922,834.0,29362,1251.0,31813.0
249,1343,104.15694,30.63883,104.12043,30.6586,28099,5364,766,118.0,1491.0,1491.0,176.0,817.0,817.0,15.3916,766.0,26899,1149.0,29248.0
250,1349,104.077537,30.693798,104.130279,30.71373,27638,7160,1022,85.0,498.0,498.0,262.0,3245.0,3245.0,18.804000000000002,1022.0,26438,1533.0,29171.0
251,1350,104.13746,30.71101,104.083284,30.705019,29126,6788,969,1.0,4211.0,4211.0,180.0,61.0,61.0,18.0972,969.0,27926,1453.5,30579.5
252,1353,104.037802,30.68784,104.08109,30.65217,29819,7453,1064,195.0,1304.0,1304.0,22.0,220.0,220.0,19.3607,1064.0,28619,1596.0,31415.0
253,1355,103.997391,30.66947,104.05569,30.66761,30263,7253,1036,162.0,1042.0,1042.0,117.0,701.0,701.0,18.9807,1036.0,29063,1554.0,31817.0
254,1358,104.03291,30.70365,104.06938,30.67885,32280,5779,825,10.0,1103.0,1103.0,234.0,928.0,928.0,16.1801,825.0,31080,1237.5,33517.5
255,1359,104.04604,30.69378,104.15333,30.64289,32539,15233,2176,248.0,448.0,448.0,118.0,1500.0,1500.0,34.142700000000005,2176.0,31339,3264.0,35803.0
256,1364,104.05148,30.76641,104.07131,30.71621,31479,7663,1094,186.0,1358.0,1358.0,48.0,1447.0,1447.0,19.759700000000002,1094.0,30279,1641.0,33120.0
257,1376,104.04922,30.67468,104.00682,30.74888,28997,11950,1707,49.0,963.0,963.0,284.0,1682.0,1682.0,27.905,1707.0,27797,2560.5,31557.5
258,1379,104.08474,30.75883,104.04934,30.71396,31475,7836,1119,110.0,1858.0,1858.0,48.0,1305.0,1305.0,20.0884,1119.0,30275,1678.5,33153.5
259,1382,104.088998,30.685278000000004,104.056137,30.650494,32087,6478,925,124.0,821.0,821.0,106.0,1234.0,1234.0,17.508200000000002,925.0,30887,1387.5,33474.5
260,1397,104.164047,30.696299,104.10976,30.72186,28731,7692,1098,184.0,3459.0,3459.0,262.0,562.0,562.0,19.814799999999998,1098.0,27531,1647.0,30378.0
261,1401,104.114049,30.670006,104.0739,30.66304,30765,5092,727,176.0,1066.0,1066.0,213.0,416.0,416.0,14.8748,727.0,29565,1090.5,31855.5
262,1408,104.013519,30.663099,104.05395,30.67509,27932,5317,759,36.0,766.0,766.0,69.0,1430.0,1430.0,15.302299999999999,759.0,26732,1138.5,29070.5
263,1409,103.937935,30.807753,104.10379,30.70527,30427,25375,3625,143.0,4442.0,4442.0,277.0,930.0,930.0,53.4125,3625.0,29227,5425.0,35852.0
264,1419,104.002988,30.683072,104.11104,30.67126,27514,13541,1934,162.0,1083.0,1083.0,176.0,1450.0,1450.0,30.9279,1934.0,26314,2901.0,30415.0
265,1423,104.04567,30.75824,104.083284,30.705019,32374,9001,1285,186.0,1775.0,1775.0,180.0,61.0,61.0,22.3019,1285.0,31174,1927.5,34301.5
266,1426,104.10321,30.66185,104.12606,30.60289,27095,8984,1283,252.0,109.0,109.0,206.0,1557.0,1557.0,22.2696,1283.0,25895,1924.5,29019.5
267,1430,104.051003,30.686911,104.03718,30.7446,27195,8514,1216,175.0,331.0,331.0,136.0,2742.0,2742.0,21.3766,1216.0,25995,1824.0,29019.0
268,1440,104.177513,30.668659,104.09429,30.67717,27536,10419,1488,13.0,3208.0,3208.0,157.0,381.0,381.0,24.9961,1488.0,26336,2232.0,29768.0
269,1443,103.97849,30.71958,104.08915,30.6678,29386,15659,2237,4.0,1951.0,1951.0,66.0,521.0,521.0,34.9521,2237.0,28186,3355.5,32741.5
270,1444,104.065309,30.82236,104.07908,30.69221,28323,18891,2698,5.0,3724.0,3724.0,85.0,786.0,786.0,41.0929,2698.0,27123,4047.0,32370.0
271,1445,104.078868,30.692111,104.114049,30.670009000000004,31969,5416,773,85.0,774.0,774.0,176.0,1066.0,1066.0,15.490400000000001,773.0,30769,1159.5,33128.5
272,1451,104.05147,30.76628,104.03886,30.68921,27724,11250,1607,186.0,1347.0,1347.0,72.0,1099.0,1099.0,26.575,1607.0,26524,2410.5,30134.5
273,1452,104.05147,30.76628,104.03886,30.68921,27724,11250,1607,186.0,1347.0,1347.0,72.0,1099.0,1099.0,26.575,1607.0,26524,2410.5,30134.5
274,1459,104.1211,30.65091,103.9731,30.67202,31594,18654,2664,228.0,950.0,950.0,279.0,1137.0,1137.0,40.6426,2664.0,30394,3996.0,35590.0
275,1464,104.10564,30.68486,104.09627,30.65077,28803,5063,723,50.0,1403.0,1403.0,275.0,541.0,541.0,14.819700000000001,723.0,27603,1084.5,29887.5
276,1466,104.058349,30.70166,104.14225,30.62947,27806,14755,2107,168.0,1025.0,1025.0,14.0,236.0,236.0,33.2345,2107.0,26606,3160.5,30966.5
277,1474,103.989459,30.663549,104.05403,30.67179,30887,8116,1159,153.0,1604.0,1604.0,117.0,1015.0,1015.0,20.6204,1159.0,29687,1738.5,32625.5
278,1484,104.12796,30.616465,104.11159,30.6746,32102,8646,1235,183.0,460.0,460.0,88.0,1666.0,1666.0,21.6274,1235.0,30902,1852.5,33954.5
279,1493,104.06898,30.81917,104.08219,30.70423,27567,16695,2385,125.0,3144.0,3144.0,180.0,169.0,169.0,36.920500000000004,2385.0,26367,3577.5,31144.5
280,1494,104.072614,30.706548,104.09771,30.67947,29782,5005,715,238.0,1008.0,1008.0,157.0,697.0,697.0,14.7095,715.0,28582,1072.5,30854.5
281,1495,104.10445,30.68855,104.05563,30.67124,31624,6564,937,50.0,923.0,923.0,117.0,1047.0,1047.0,17.671599999999998,937.0,30424,1405.5,33029.5
282,1496,104.04717,30.6869,103.99052,30.71443,31255,8088,1155,69.0,501.0,501.0,101.0,1256.0,1256.0,20.5672,1155.0,30055,1732.5,32987.5
283,1497,103.98689,30.638890000000004,104.04962,30.70375,27514,12195,1742,87.0,1500.0,1500.0,257.0,715.0,715.0,28.3705,1742.0,26314,2613.0,30127.0
284,1498,104.078988,30.683971000000003,103.98776,30.71394,27638,12138,1734,124.0,589.0,589.0,101.0,1527.0,1527.0,28.2622,1734.0,26438,2601.0,30239.0
285,1499,104.00234,30.70228,104.10216,30.632340000000006,32250,16007,2286,11.0,1509.0,1509.0,151.0,1056.0,1056.0,35.613299999999995,2286.0,31050,3429.0,35679.0
286,1502,104.057608,30.67322,103.9301,30.78121,27253,22242,3177,234.0,1300.0,1300.0,177.0,1000.0,1000.0,47.4598,3177.0,26053,4765.5,32018.5
287,1507,103.98617,30.61486,104.05243,30.66701,29326,11168,1595,24.0,1139.0,1139.0,117.0,320.0,320.0,26.4192,1595.0,28126,2392.5,31718.5
288,1509,103.935388,30.5642,104.04329,30.65626,29575,18902,2700,37.0,1612.0,1612.0,161.0,625.0,625.0,41.1138,2700.0,28375,4050.0,33625.0
289,1511,104.05207,30.70708,104.07168,30.66935,31896,5973,853,257.0,1205.0,1205.0,234.0,645.0,645.0,16.5487,853.0,30696,1279.5,33175.5
290,1512,104.05207,30.70708,104.07168,30.66935,31896,5973,853,257.0,1205.0,1205.0,234.0,645.0,645.0,16.5487,853.0,30696,1279.5,33175.5
291,1515,103.99652,30.70983,104.04854,30.70742000000001,28822,6474,924,101.0,1707.0,1707.0,257.0,920.0,920.0,17.5006,924.0,27622,1386.0,30208.0
292,1526,104.10393,30.68143,104.06837,30.65152,31974,6184,883,157.0,1507.0,1507.0,106.0,358.0,358.0,16.9496,883.0,30774,1324.5,33298.5
293,1543,104.17275,30.65834000000001,104.10814,30.667340000000006,33059,8138,1162,185.0,1808.0,1808.0,252.0,1046.0,1046.0,20.6622,1162.0,31859,1743.0,34802.0
294,1558,104.106065,30.686531,104.06081,30.67407,28963,5907,843,50.0,1156.0,1156.0,234.0,925.0,925.0,16.4233,843.0,27763,1264.5,30227.5
295,1567,104.06847,30.71864,104.10065,30.67472,29495,7503,1071,48.0,1226.0,1226.0,88.0,579.0,579.0,19.4557,1071.0,28295,1606.5,31101.5
296,1574,104.10907,30.739320000000006,104.07964,30.65847,30151,12246,1749,114.0,1008.0,1008.0,191.0,629.0,629.0,28.4674,1749.0,28951,2623.5,32774.5
297,1579,104.169505,30.697705,104.06667,30.69494000000001,29258,12788,1826,184.0,4099.0,4099.0,7.0,182.0,182.0,29.4972,1826.0,28058,2739.0,31997.0
298,1586,104.23184,30.64514,104.03548,30.64567000000001,27982,24420,3488,245.0,1468.0,1468.0,181.0,1122.0,1122.0,51.598,3488.0,26782,5232.0,33214.0
299,1587,104.164704,30.64999000000001,103.967789,30.65564,28237,24501,3500,118.0,453.0,453.0,153.0,1336.0,1336.0,51.7519,3500.0,27037,5250.0,33487.0
300,1588,103.99855,30.657618,104.04078,30.66655,32485,5407,772,36.0,1256.0,1256.0,281.0,67.0,67.0,15.4733,772.0,31285,1158.0,33643.0
301,1600,103.99107,30.68616,104.045101,30.718208,30384,8158,1165,162.0,1667.0,1667.0,92.0,1412.0,1412.0,20.700200000000002,1165.0,29184,1747.5,32131.5
302,1603,104.025742,30.709776,104.04051,30.66351,31395,6935,990,92.0,1409.0,1409.0,281.0,375.0,375.0,18.3765,990.0,30195,1485.0,32880.0
303,1607,104.020709,30.677252000000006,104.07792,30.677,30415,7112,1016,247.0,982.0,982.0,124.0,1025.0,1025.0,18.7128,1016.0,29215,1524.0,31939.0
304,1608,104.02221,30.70015,104.04906,30.72769000000001,31564,5194,742,10.0,1212.0,1212.0,164.0,1220.0,1220.0,15.0686,742.0,30364,1113.0,32677.0
305,1611,104.078529,30.720076,104.14174,30.77565,31175,11234,1604,231.0,1093.0,1093.0,171.0,1353.0,1353.0,26.5446,1604.0,29975,2406.0,33581.0
306,1613,103.987,30.676041,104.06001,30.64906,29028,9880,1411,162.0,1442.0,1442.0,106.0,764.0,764.0,23.972,1411.0,27828,2116.5,31144.5
307,1617,103.99607,30.73009,104.07185,30.66839,28972,12971,1853,101.0,1221.0,1221.0,234.0,764.0,764.0,29.8449,1853.0,27772,2779.5,31751.5
308,1618,104.081628,30.675223,104.16615,30.6797,32210,10527,1503,124.0,1051.0,1051.0,184.0,2729.0,2729.0,25.2013,1503.0,31010,2254.5,34464.5
309,1619,103.99469,30.71148,104.06557,30.70338,28619,8886,1269,101.0,1479.0,1479.0,168.0,418.0,418.0,22.083399999999997,1269.0,27419,1903.5,30522.5
310,1621,103.976334,30.579124,104.07742,30.69431,31461,20864,2980,93.0,1961.0,1961.0,85.0,453.0,453.0,44.8416,2980.0,30261,4470.0,35931.0
311,1625,104.03722,30.688440000000003,104.06887,30.662840000000006,31966,5401,771,72.0,1265.0,1265.0,140.0,667.0,667.0,15.4619,771.0,30766,1156.5,33122.5
312,1638,104.05777,30.722490000000004,104.11833,30.67802,30532,9898,1414,39.0,164.0,164.0,42.0,1080.0,1080.0,24.0062,1414.0,29332,2121.0,32653.0
313,1650,104.15347,30.64325,104.08511,30.68237,31537,10209,1458,118.0,1464.0,1464.0,124.0,220.0,220.0,24.597099999999998,1458.0,30337,2187.0,33724.0
314,1651,104.08714,30.67737,104.02513,30.64363,29142,9123,1303,157.0,664.0,664.0,64.0,1418.0,1418.0,22.5337,1303.0,27942,1954.5,31096.5
315,1662,104.069046,30.657608000000003,104.14637,30.73269,27726,14497,2071,215.0,410.0,410.0,114.0,4364.0,4364.0,32.744299999999996,2071.0,26526,3106.5,30832.5
316,1670,104.05448,30.67424,104.09828,30.65904,29531,5872,838,117.0,1365.0,1365.0,252.0,670.0,670.0,16.3568,838.0,28331,1257.0,30788.0
317,1709,103.99612,30.73797,104.04808,30.69204,29089,9261,1323,68.0,1071.0,1071.0,248.0,464.0,464.0,22.7959,1323.0,27889,1984.5,31073.5
318,1715,104.056104,30.758941,104.16512,30.69638,29707,16287,2326,186.0,494.0,494.0,184.0,3563.0,3563.0,36.1453,2326.0,28507,3489.0,33196.0
319,1716,103.99335,30.7104,104.09386,30.62607,29152,17457,2493,101.0,1661.0,1661.0,170.0,342.0,342.0,38.368300000000005,2493.0,27952,3739.5,32891.5
320,1721,104.1473,30.68732,104.0782,30.66589,30376,9132,1304,184.0,1190.0,1190.0,213.0,258.0,258.0,22.550800000000002,1304.0,29176,1956.0,32332.0
321,1722,104.11609,30.62461,104.09702,30.679170000000006,28954,8235,1176,210.0,1102.0,1102.0,157.0,608.0,608.0,20.8465,1176.0,27754,1764.0,30718.0
